-0.009503,-0.030483,0.290680
-0.002033,-0.036924,0.290225
-0.019923,-0.019018,0.289297
0.046863,-0.034176,0.290798
0.046863,-0.034176,0.290798
0.018689,-0.039352,0.289719
0.016446,-0.014129,0.288707
0.016446,-0.014129,0.288707
-0.036497,-0.020940,0.289517
0.054079,-0.029050,0.288640
0.054079,-0.043196,0.286195
0.015300,0.031834,0.283160
-0.008187,0.033908,0.282907
0.042597,-0.206375,0.312953
-0.053357,0.030788,0.283278
-0.053357,0.030788,0.283278
-0.075951,-0.056500,0.286128
-0.075951,-0.056500,0.286128
-0.029331,-0.068589,0.283599
-0.013819,-0.070359,0.283228
-0.031978,-0.185350,0.303444
-0.064030,-0.194269,0.307473
0.023595,-0.239641,0.318467
0.023595,-0.239641,0.318467
0.054079,-0.002461,0.278928
-0.082257,-0.201350,0.310357
-0.049125,-0.181623,0.301758
-0.049125,-0.181623,0.301758
-0.019299,-0.080256,0.281154
-0.019299,-0.080256,0.281154
-0.036766,0.056451,0.279012
-0.066947,0.051578,0.280766
-0.026110,-0.244952,0.318804
-0.068111,-0.181859,0.301859
0.000175,-0.165302,0.294389
0.034605,-0.163953,0.293766
0.054079,-0.034682,0.276753
-0.042887,-0.085129,0.280125
0.020543,-0.156804,0.290545
-0.082257,0.055321,0.279434
-0.061451,-0.248021,0.319006
-0.061451,-0.248021,0.319006
-0.039228,-0.157917,0.291034
-0.060894,-0.164004,0.293782
-0.082257,-0.209022,0.307608
-0.082257,-0.209022,0.307608
-0.071146,-0.085129,0.280125
-0.057387,-0.157917,0.291051
-0.057387,-0.157917,0.291051
0.052596,-0.153786,0.289163
0.034369,-0.095684,0.277916
0.034369,-0.095684,0.277916
-0.026380,-0.147042,0.286128
-0.026380,-0.147042,0.286128
-0.065581,-0.091368,0.278810
0.015603,-0.267900,0.320304
-0.069780,-0.257918,0.319664
-0.041336,0.068793,0.273094
0.054079,-0.233487,0.308367
-0.082257,-0.190458,0.296986
0.007324,0.074205,0.270498
0.012450,-0.277156,0.320911
0.012450,-0.277156,0.320911
-0.000330,-0.278539,0.321013
-0.000330,-0.278539,0.321013
0.054079,-0.058641,0.269823
0.054079,0.045491,0.267867
-0.068836,-0.108161,0.275303
0.054079,-0.208921,0.296143
0.054079,-0.156602,0.282233
0.054079,-0.156602,0.282233
0.054079,0.066820,0.268154
0.054079,-0.067139,0.267547
0.054079,-0.067139,0.267547
0.054079,-0.067139,0.267547
0.054079,-0.167595,0.283784
-0.058095,-0.288841,0.321687
-0.006080,0.085535,0.265069
-0.006080,0.085535,0.265069
-0.006080,0.085535,0.265069
-0.006080,0.085535,0.265069
-0.006080,0.085535,0.265069
0.006937,-0.297962,0.322277
-0.082257,-0.151898,0.280041
-0.048653,-0.303156,0.322614
0.054079,0.037381,0.259066
0.054079,0.037381,0.259066
-0.082257,-0.224433,0.295216
-0.082257,-0.224433,0.295216
-0.074197,-0.299227,0.322361
-0.074197,-0.299227,0.322361
-0.038908,0.092701,0.261646
-0.038908,0.092701,0.261646
-0.082257,-0.125207,0.268289
0.054079,-0.037481,0.255863
0.054079,-0.153584,0.270312
0.001474,0.099513,0.258375
-0.082257,0.068034,0.257684
-0.082257,0.068034,0.257684
-0.082257,0.068034,0.257684
0.054079,0.066904,0.254800
0.054079,0.066904,0.254800
0.054079,-0.202396,0.279687
-0.026397,0.103256,0.256588
-0.026397,0.103256,0.256588
0.054079,0.057243,0.251985
0.054079,0.057243,0.251985
0.054079,-0.280107,0.303629
0.054079,-0.258643,0.294946
0.054079,-0.258643,0.294946
-0.082257,-0.035828,0.250720
0.054079,-0.170866,0.266586
0.054079,-0.170866,0.266586
-0.041117,-0.329205,0.321249
-0.082257,-0.004720,0.248764
-0.034102,-0.332375,0.320288
-0.082257,0.008566,0.247044
-0.082257,0.008566,0.247044
0.054079,-0.025746,0.244482
0.054079,-0.025746,0.244482
-0.082257,0.095062,0.252507
-0.051199,-0.332476,0.320254
-0.051199,-0.332476,0.320254
-0.073152,0.110472,0.253114
-0.082257,-0.207808,0.274038
-0.011054,-0.339187,0.318214
0.054079,-0.181539,0.262118
-0.082257,0.001687,0.241211
-0.082257,-0.034834,0.241480
-0.082257,-0.034834,0.241480
0.019211,0.124585,0.246353
